timestamp,value,series_id,is_anomaly,roll_mean_1h,roll_std_1h,roll_mean_1d,roll_std_1d,zscore_1h,zscore_1d,diff_1,diff_12,lag_1,lag_2,lag_3,lag_6,lag_12,hour,dayofweek,hour_sin,hour_cos,target_next,target_delta,split
2014-02-14 14:30:00,0.132,ec2_cpu_utilization_24ae8d,False,0.132,0.0,0.132,0.0,0.0,0.0,0.0,0.0,,,,,,14,4,-0.4999999999999997,-0.8660254037844388,0.134,0.0020000000000000018,train
2014-02-14 14:35:00,0.134,ec2_cpu_utilization_24ae8d,False,0.133,0.0014142135623730963,0.133,0.0014142135623730963,0.7066071344901148,0.7066071344901148,0.0020000000000000018,0.0,0.132,,,,,14,4,-0.4999999999999997,-0.8660254037844388,0.134,0.0,train
2014-02-14 14:40:00,0.134,ec2_cpu_utilization_24ae8d,False,0.13333333333333333,0.0011547005383792546,0.13333333333333333,0.0011547005383792546,0.5768507018276592,0.5768507018276592,0.0,0.0,0.134,0.132,,,,14,4,-0.4999999999999997,-0.8660254037844388,0.134,0.0,train
2014-02-14 14:45:00,0.134,ec2_cpu_utilization_24ae8d,False,0.1335,0.0010000000000000033,0.1335,0.0010000000000000033,0.49950049950049835,0.49950049950049835,0.0,0.0,0.134,0.134,0.132,,,14,4,-0.4999999999999997,-0.8660254037844388,0.134,0.0,train
2014-02-14 14:50:00,0.134,ec2_cpu_utilization_24ae8d,False,0.1336,0.0008944271909999194,0.1336,0.0008944271909999194,0.44671415389266134,0.44671415389266134,0.0,0.0,0.134,0.134,0.134,,,14,4,-0.4999999999999997,-0.8660254037844388,0.134,0.0,train
2014-02-14 14:55:00,0.134,ec2_cpu_utilization_24ae8d,False,0.13366666666666668,0.0008164965809277305,0.13366666666666668,0.0008164965809277305,0.40774890208720294,0.40774890208720294,0.0,0.0,0.134,0.134,0.134,,,14,4,-0.4999999999999997,-0.8660254037844388,0.134,0.0,train
2014-02-14 15:00:00,0.134,ec2_cpu_utilization_24ae8d,False,0.13371428571428573,0.0007559289460184599,0.13371428571428573,0.0007559289460184599,0.3774651335731981,0.3774651335731981,0.0,0.0,0.134,0.134,0.134,0.132,,15,4,-0.7071067811865471,-0.7071067811865479,0.134,0.0,train
2014-02-14 15:05:00,0.134,ec2_cpu_utilization_24ae8d,False,0.13375,0.0007071067811865538,0.13375,0.0007071067811865538,0.3530540967014643,0.3530540967014643,0.0,0.0,0.134,0.134,0.134,0.134,,15,4,-0.7071067811865471,-0.7071067811865479,0.066,-0.068,train
2014-02-14 15:10:00,0.066,ec2_cpu_utilization_24ae8d,False,0.12622222222222224,0.02259301760377405,0.12622222222222224,0.02259301760377405,-2.665405651988288,-2.665405651988288,-0.068,0.0,0.134,0.134,0.134,0.134,,15,4,-0.7071067811865471,-0.7071067811865479,0.132,0.066,train
2014-02-14 15:15:00,0.132,ec2_cpu_utilization_24ae8d,False,0.1268,0.021379117537135773,0.1268,0.021379117537135773,0.24321662362089322,0.24321662362089322,0.066,0.0,0.066,0.134,0.134,0.134,,15,4,-0.7071067811865471,-0.7071067811865479,0.134,0.0020000000000000018,train
2014-02-14 15:20:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12745454545454546,0.020397860850410933,0.12745454545454546,0.020397860850410933,0.3208735327650755,0.3208735327650755,0.0020000000000000018,0.0,0.132,0.066,0.134,0.134,,15,4,-0.7071067811865471,-0.7071067811865479,0.066,-0.068,train
2014-02-14 15:25:00,0.066,ec2_cpu_utilization_24ae8d,False,0.12233333333333334,0.02632431759741735,0.12233333333333334,0.02632431759741735,-2.139891878791993,-2.139891878791993,-0.068,0.0,0.134,0.132,0.066,0.134,,15,4,-0.7071067811865471,-0.7071067811865479,0.132,0.066,train
2014-02-14 15:30:00,0.132,ec2_cpu_utilization_24ae8d,False,0.12233333333333334,0.02632431759741735,0.12307692307692308,0.025345813390188453,0.36720038156785695,0.35203939784126764,0.066,0.0,0.066,0.134,0.132,0.134,0.132,15,4,-0.7071067811865471,-0.7071067811865479,0.2019999999999999,0.0699999999999999,train
2014-02-14 15:35:00,0.2019999999999999,ec2_cpu_utilization_24ae8d,False,0.128,0.03496491748232009,0.12871428571428573,0.032216643026735214,2.116346583424179,2.2747075018771357,0.0699999999999999,0.0679999999999999,0.132,0.066,0.134,0.134,0.134,15,4,-0.7071067811865471,-0.7071067811865479,0.068,-0.1339999999999999,train
2014-02-14 15:40:00,0.068,ec2_cpu_utilization_24ae8d,False,0.12250000000000001,0.03890431151614757,0.12466666666666668,0.03477820883144801,-1.4008370033839694,-1.6293259269149218,-0.1339999999999999,-0.066,0.2019999999999999,0.132,0.066,0.066,0.134,15,4,-0.7071067811865471,-0.7071067811865479,0.134,0.066,train
2014-02-14 15:45:00,0.134,ec2_cpu_utilization_24ae8d,False,0.1225,0.03890431151614757,0.12525,0.03367986539957267,0.29558945942964515,0.25979142448373743,0.066,0.0,0.068,0.2019999999999999,0.132,0.132,0.134,15,4,-0.7071067811865471,-0.7071067811865479,0.132,-0.0020000000000000018,train
2014-02-14 15:50:00,0.132,ec2_cpu_utilization_24ae8d,False,0.12233333333333334,0.03885481913092593,0.12564705882352942,0.03265145704342798,0.24878298496538,0.19456242352669315,-0.0020000000000000018,-0.0020000000000000018,0.134,0.068,0.2019999999999999,0.134,0.134,15,4,-0.7071067811865471,-0.7071067811865479,0.134,0.0020000000000000018,train
2014-02-14 15:55:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12233333333333334,0.03885481913092593,0.12611111111111112,0.031737691247972544,0.3002553266823552,0.24855747287288757,0.0020000000000000018,0.0,0.132,0.134,0.068,0.066,0.134,15,4,-0.7071067811865471,-0.7071067811865479,0.134,0.0,train
2014-02-14 16:00:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12233333333333334,0.03885481913092593,0.12652631578947368,0.030896544972343905,0.3002553266823552,0.24188602095137168,0.0,0.0,0.134,0.132,0.134,0.132,0.134,16,4,-0.8660254037844385,-0.5000000000000004,0.136,0.0020000000000000018,train
2014-02-14 16:05:00,0.136,ec2_cpu_utilization_24ae8d,False,0.1225,0.03891365733611691,0.127,0.030147008230720956,0.34691298662600806,0.29852718398918865,0.0020000000000000018,0.0020000000000000018,0.134,0.134,0.132,0.2019999999999999,0.134,16,4,-0.8660254037844385,-0.5000000000000004,0.132,-0.0040000000000000036,train
2014-02-14 16:10:00,0.132,ec2_cpu_utilization_24ae8d,False,0.128,0.03463051728277713,0.12723809523809523,0.029403919401849738,0.1155017254178833,0.16194245244573674,-0.0040000000000000036,0.066,0.136,0.134,0.134,0.068,0.066,16,4,-0.8660254037844385,-0.5000000000000004,0.134,0.0020000000000000018,train
2014-02-14 16:15:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12816666666666668,0.034656321300169816,0.12754545454545455,0.028731478129359,0.1683146046634812,0.22464283886290246,0.0020000000000000018,0.0020000000000000018,0.132,0.136,0.134,0.134,0.132,16,4,-0.8660254037844385,-0.5000000000000004,0.134,0.0,train
2014-02-14 16:20:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12816666666666665,0.034656321300169816,0.12782608695652173,0.028103141483912814,0.168314604663482,0.21967983071150954,0.0,0.0,0.134,0.132,0.136,0.132,0.134,16,4,-0.8660254037844385,-0.5000000000000004,0.066,-0.068,train
2014-02-14 16:25:00,0.066,ec2_cpu_utilization_24ae8d,False,0.12816666666666668,0.034656321300169816,0.12525,0.030244295186106537,-1.793752786842244,-1.9589823685112204,-0.068,0.0,0.134,0.134,0.132,0.134,0.066,16,4,-0.8660254037844385,-0.5000000000000004,0.134,0.068,train
2014-02-14 16:30:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12833333333333333,0.03468123237123902,0.12560000000000002,0.029659175084055626,0.1633881754210806,0.28320803825988083,0.068,0.0020000000000000018,0.066,0.134,0.134,0.134,0.132,16,4,-0.8660254037844385,-0.5000000000000004,0.134,0.0,train
2014-02-14 16:35:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12266666666666666,0.026025628394590838,0.12592307692307692,0.029106594547522138,0.43545146000120305,0.27748507571576925,0.0,-0.0679999999999999,0.134,0.066,0.134,0.136,0.2019999999999999,16,4,-0.8660254037844385,-0.5000000000000004,0.066,-0.068,train
2014-02-14 16:40:00,0.066,ec2_cpu_utilization_24ae8d,False,0.1225,0.026411085826702662,0.1237037037037037,0.030783130763473995,-2.1391722096737396,-1.874462662176914,-0.068,-0.0020000000000000018,0.134,0.134,0.066,0.132,0.068,16,4,-0.8660254037844385,-0.5000000000000004,0.134,0.068,train
2014-02-14 16:45:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12250000000000001,0.026411085826702662,0.12407142857142858,0.030270299061803216,0.4354067329424425,0.3279863017540416,0.068,0.0,0.066,0.134,0.134,0.134,0.134,16,4,-0.8660254037844385,-0.5000000000000004,0.134,0.0,train
2014-02-14 16:50:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12266666666666666,0.026482698754721597,0.12441379310344827,0.029781966309184133,0.42793619721689385,0.3218687754951947,0.0,0.0020000000000000018,0.134,0.066,0.134,0.134,0.132,16,4,-0.8660254037844385,-0.5000000000000004,0.134,0.0,train
2014-02-14 16:55:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12266666666666666,0.026482698754721597,0.12473333333333333,0.02931626985414275,0.42793619721689385,0.31608218339461863,0.0,0.0,0.134,0.134,0.066,0.066,0.134,16,4,-0.8660254037844385,-0.5000000000000004,0.132,-0.0020000000000000018,train
2014-02-14 17:00:00,0.132,ec2_cpu_utilization_24ae8d,False,0.12250000000000001,0.026411085826702662,0.12496774193548388,0.028853057458979665,0.3596838228654959,0.24371816942949978,-0.0020000000000000018,-0.0020000000000000018,0.134,0.134,0.134,0.134,0.134,17,4,-0.9659258262890683,-0.25881904510252063,0.136,0.0040000000000000036,train
2014-02-14 17:05:00,0.136,ec2_cpu_utilization_24ae8d,False,0.12250000000000001,0.026411085826702662,0.1253125,0.028450792267442408,0.5111296430193891,0.37563538702726296,0.0040000000000000036,0.0,0.132,0.134,0.134,0.134,0.136,17,4,-0.9659258262890683,-0.25881904510252063,0.134,-0.0020000000000000018,train
2014-02-14 17:10:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12266666666666666,0.026482698754721597,0.1255757575757576,0.028043526774273478,0.42793619721689385,0.300388111093761,-0.0020000000000000018,0.0020000000000000018,0.136,0.132,0.134,0.066,0.132,17,4,-0.9659258262890683,-0.25881904510252063,0.134,0.0,train
2014-02-14 17:15:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12266666666666666,0.026482698754721597,0.12582352941176472,0.02765312255724071,0.42793619721689385,0.2956691383467681,0.0,0.0,0.134,0.136,0.132,0.134,0.134,17,4,-0.9659258262890683,-0.25881904510252063,0.132,-0.0020000000000000018,train
2014-02-14 17:20:00,0.132,ec2_cpu_utilization_24ae8d,False,0.12250000000000001,0.026411085826702662,0.126,0.02726342087205966,0.3596838228654959,0.22006702537917291,-0.0020000000000000018,-0.0020000000000000018,0.134,0.134,0.136,0.134,0.134,17,4,-0.9659258262890683,-0.25881904510252063,0.132,0.0,train
2014-02-14 17:25:00,0.132,ec2_cpu_utilization_24ae8d,False,0.128,0.019558769249251196,0.12616666666666665,0.02688972188136468,0.204501390022949,0.21692736100832857,0.0,0.066,0.132,0.134,0.134,0.134,0.066,17,4,-0.9659258262890683,-0.25881904510252063,0.134,0.0020000000000000018,train
2014-02-14 17:30:00,0.134,ec2_cpu_utilization_24ae8d,False,0.128,0.019558769249251196,0.12637837837837837,0.02654487955577554,0.3067520850344235,0.28711128616431225,0.0020000000000000018,0.0,0.132,0.132,0.134,0.132,0.134,17,4,-0.9659258262890683,-0.25881904510252063,0.134,0.0,train
2014-02-14 17:35:00,0.134,ec2_cpu_utilization_24ae8d,False,0.128,0.019558769249251196,0.12657894736842107,0.026212882719831507,0.3067520850344235,0.2830962780635588,0.0,0.0,0.134,0.132,0.132,0.136,0.134,17,4,-0.9659258262890683,-0.25881904510252063,0.066,-0.068,train
2014-02-14 17:40:00,0.066,ec2_cpu_utilization_24ae8d,False,0.128,0.019558769249251196,0.12502564102564104,0.027624824057060262,-3.1697715453557067,-2.1366110528947644,-0.068,0.0,0.134,0.134,0.132,0.134,0.066,17,4,-0.9659258262890683,-0.25881904510252063,0.134,0.068,train
2014-02-14 17:45:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12800000000000003,0.019558769249251196,0.12525,0.027305254495736217,0.3067520850344221,0.3204394070730679,0.068,0.0,0.066,0.134,0.134,0.134,0.134,17,4,-0.9659258262890683,-0.25881904510252063,0.134,0.0,train
2014-02-14 17:50:00,0.134,ec2_cpu_utilization_24ae8d,False,0.128,0.019558769249251196,0.12546341463414634,0.026996386388714697,0.3067520850344235,0.3162004366993867,0.0,0.0,0.134,0.066,0.134,0.132,0.134,17,4,-0.9659258262890683,-0.25881904510252063,0.2019999999999999,0.0679999999999999,train
2014-02-14 17:55:00,0.2019999999999999,ec2_cpu_utilization_24ae8d,False,0.13366666666666668,0.029018280549691508,0.12728571428571428,0.02916336301183864,2.3547562875076045,2.5618349930686635,0.0679999999999999,0.0679999999999999,0.134,0.134,0.066,0.132,0.134,17,4,-0.9659258262890683,-0.25881904510252063,0.134,-0.0679999999999999,train
2014-02-14 18:00:00,0.134,ec2_cpu_utilization_24ae8d,False,0.13383333333333333,0.029013580937000474,0.1274418604651163,0.028832275504059174,0.005744238285866005,0.227450382248817,-0.0679999999999999,0.0020000000000000018,0.2019999999999999,0.134,0.134,0.134,0.132,18,4,-1.0,-1.8369701987210297e-16,0.134,0.0,train
2014-02-14 18:05:00,0.134,ec2_cpu_utilization_24ae8d,False,0.13366666666666666,0.029005746557076096,0.1275909090909091,0.02851219093146777,0.011491579473673741,0.22477634735780164,0.0,-0.0020000000000000018,0.134,0.2019999999999999,0.134,0.134,0.136,18,4,-1.0,-1.8369701987210297e-16,0.134,0.0,train
2014-02-14 18:10:00,0.134,ec2_cpu_utilization_24ae8d,False,0.13366666666666668,0.029005746557076096,0.12773333333333334,0.028202514394674416,0.011491579473672783,0.2221945314676807,0.0,0.0,0.134,0.134,0.2019999999999999,0.066,0.134,18,4,-1.0,-1.8369701987210297e-16,0.068,-0.066,train
2014-02-14 18:15:00,0.068,ec2_cpu_utilization_24ae8d,False,0.12816666666666668,0.03464582706955243,0.12643478260869565,0.02924505821419561,-1.7365707556967325,-1.9980396052255769,-0.066,-0.066,0.134,0.134,0.134,0.134,0.134,18,4,-1.0,-1.8369701987210297e-16,0.132,0.064,train
2014-02-14 18:20:00,0.132,ec2_cpu_utilization_24ae8d,False,0.12816666666666668,0.03464582706955243,0.1265531914893617,0.028936819114452336,0.11064024205270023,0.1882245683095732,0.064,0.0,0.068,0.134,0.134,0.134,0.132,18,4,-1.0,-1.8369701987210297e-16,0.134,0.0020000000000000018,train
2014-02-14 18:25:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12833333333333333,0.03467074568076961,0.12670833333333334,0.028647496889155667,0.1634375932161284,0.25452178852101615,0.0020000000000000018,0.0020000000000000018,0.132,0.068,0.134,0.2019999999999999,0.132,18,4,-1.0,-1.8369701987210297e-16,0.134,0.0,train
2014-02-14 18:30:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12833333333333333,0.03467074568076961,0.12685714285714286,0.028366647081857703,0.1634375932161284,0.2517958970035728,0.0,0.0,0.134,0.132,0.068,0.134,0.134,18,4,-1.0,-1.8369701987210297e-16,0.134,0.0,train
2014-02-14 18:35:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12833333333333333,0.03467074568076961,0.127,0.028093865987479337,0.1634375932161284,0.24915584232078566,0.0,0.0,0.134,0.134,0.132,0.134,0.134,18,4,-1.0,-1.8369701987210297e-16,0.134,0.0,train
2014-02-14 18:40:00,0.134,ec2_cpu_utilization_24ae8d,False,0.134,0.028578440697967954,0.1271372549019608,0.02782877619144839,0.0,0.2465972076393493,0.0,0.068,0.134,0.134,0.134,0.134,0.066,18,4,-1.0,-1.8369701987210297e-16,0.134,0.0,train
2014-02-14 18:45:00,0.134,ec2_cpu_utilization_24ae8d,False,0.13399999999999998,0.028578440697967954,0.12726923076923077,0.027571024421155905,9.711728059675563e-16,0.24411588819008667,0.0,0.0,0.134,0.134,0.134,0.068,0.134,18,4,-1.0,-1.8369701987210297e-16,0.134,0.0,train
2014-02-14 18:50:00,0.134,ec2_cpu_utilization_24ae8d,False,0.134,0.028578440697967954,0.12739622641509435,0.027320279606803142,0.0,0.24170806345619641,0.0,0.0,0.134,0.134,0.134,0.132,0.134,18,4,-1.0,-1.8369701987210297e-16,0.134,0.0,train
2014-02-14 18:55:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12833333333333333,0.01900876990584434,0.12751851851851853,0.02707623112812091,0.29809233329670803,0.23937017233457708,0.0,-0.0679999999999999,0.134,0.134,0.134,0.134,0.2019999999999999,18,4,-1.0,-1.8369701987210297e-16,0.066,-0.068,train
2014-02-14 19:00:00,0.066,ec2_cpu_utilization_24ae8d,False,0.12266666666666669,0.026011652400531212,0.1264,0.02807767005211713,-2.1784270897922533,-2.151099033105589,-0.068,-0.068,0.134,0.134,0.134,0.134,0.134,19,4,-0.9659258262890684,0.2588190451025203,0.134,0.068,train
2014-02-14 19:05:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12266666666666666,0.026011652400531212,0.12653571428571428,0.027839778137644097,0.4356854179584511,0.2681062173399928,0.068,0.0,0.066,0.134,0.134,0.134,0.134,19,4,-0.9659258262890684,0.2588190451025203,0.134,0.0,train
2014-02-14 19:10:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12266666666666669,0.026011652400531212,0.12666666666666668,0.027607797380277833,0.43568541795845006,0.2656158192015944,0.0,0.0,0.134,0.066,0.134,0.134,0.134,19,4,-0.9659258262890684,0.2588190451025203,0.134,0.0,train
2014-02-14 19:15:00,0.134,ec2_cpu_utilization_24ae8d,False,0.12816666666666668,0.019585863795249386,0.12679310344827585,0.027381488573768705,0.29781865000501767,0.26319362947267205,0.0,0.066,0.134,0.134,0.066,0.134,0.068,19,4,-0.9659258262890684,0.2588190451025203,0.066,-0.068,train
2014-02-14 19:20:00,0.066,ec2_cpu_utilization_24ae8d,False,0.12266666666666666,0.026468964101491792,0.12576271186440677,0.028274723074378418,-2.1407912171468735,-2.1135697116286924,-0.068,-0.066,0.134,0.134,0.134,0.134,0.132,19,4,-0.9659258262890684,0.2588190451025203,0.132,0.066,train
2014-02-14 19:25:00,0.132,ec2_cpu_utilization_24ae8d,False,0.12250000000000001,0.026397313912937852,0.12586666666666668,0.028045644797194357,0.3598714687358889,0.21868331765469753,0.066,-0.0020000000000000018,0.066,0.134,0.134,0.134,0.134,19,4,-0.9659258262890684,0.2588190451025203,0.134,0.0020000000000000018,train
2014-02-14 19:30:00,0.134,ec2_cpu_utilization_24ae8d,False,0.1225,0.026397313912937856,0.126,0.027830438971265487,0.4356338832066029,0.28744471345012346,0.0020000000000000018,0.0,0.132,0.066,0.134,0.066,0.134,19,4,-0.9659258262890684,0.2588190451025203,0.2,0.066,train
2014-02-14 19:35:00,0.2,ec2_cpu_utilization_24ae8d,False,0.128,0.03460950999101522,0.1271935483870968,0.029157480107494395,2.080292952016338,2.4969220393003373,0.066,0.066,0.134,0.132,0.066,0.134,0.134,19,4,-0.9659258262890684,0.2588190451025203,0.132,-0.068,train
